fpr,tpr,threshold
0.6209302325581395,0.7610778443113773,0.4376326543071774
0.6209302325581395,0.7622754491017965,0.43748881982042465
0.6232558139534884,0.7622754491017965,0.43740765576278934
0.6232558139534884,0.7628742514970059,0.437393690514767
0.6255813953488372,0.7628742514970059,0.4373515302723391
0.6255813953488372,0.7664670658682635,0.436772898165007
0.6302325581395349,0.7664670658682635,0.4364410120839986
0.6302325581395349,0.7706586826347306,0.4355178888744469
0.6325581395348837,0.7706586826347306,0.4354860533180055
0.6325581395348837,0.7730538922155689,0.43511550704822727
0.6372093023255814,0.7730538922155689,0.4346534206149088
0.6372093023255814,0.7736526946107785,0.4346531555383612
0.6395348837209303,0.7736526946107785,0.43435079321930203
0.6395348837209303,0.7760479041916167,0.43389131165886835
0.641860465116279,0.7760479041916167,0.43386310034766257
0.641860465116279,0.7778443113772455,0.4332769481842704
0.6465116279069767,0.7778443113772455,0.43238180129495696
0.6465116279069767,0.7808383233532934,0.4314383559631324
0.6488372093023256,0.7808383233532934,0.4313181078665124
0.6488372093023256,0.781437125748503,0.43124828747621424
0.6511627906976745,0.781437125748503,0.43118700120542464
0.6511627906976745,0.7820359281437126,0.4308715395265138
0.6534883720930232,0.7820359281437126,0.4306410556949972
0.6534883720930232,0.7838323353293413,0.4301119062964101
0.6558139534883721,0.7838323353293413,0.43005165974503085
0.6558139534883721,0.7868263473053893,0.42950872540053014
0.6581395348837209,0.7868263473053893,0.4293720491500206
0.6581395348837209,0.7874251497005988,0.429108216711934
0.6604651162790698,0.7874251497005988,0.4290136057920332
0.6604651162790698,0.7898203592814371,0.42767342838597994
0.6627906976744186,0.7898203592814371,0.4270067163029401
0.6627906976744186,0.7922155688622754,0.4263919709669077
0.6651162790697674,0.7922155688622754,0.4262510341235347
0.6651162790697674,0.7934131736526946,0.42608489957883916
0.6674418604651163,0.7934131736526946,0.4258687756424196
0.6674418604651163,0.7976047904191617,0.42391649365130485
0.6697674418604651,0.7976047904191617,0.42383403049562435
0.6697674418604651,0.8023952095808383,0.4223349553305962
0.672093023255814,0.8023952095808383,0.42221485527011055
0.672093023255814,0.8029940119760479,0.4222115080446072
0.6767441860465117,0.8029940119760479,0.42194292979475684
0.6767441860465117,0.8035928143712575,0.42168805553202554
0.6790697674418604,0.8035928143712575,0.42149605648010524
0.6790697674418604,0.8041916167664671,0.42149185043975446
0.6813953488372093,0.8041916167664671,0.4210083973089626
0.6813953488372093,0.807185628742515,0.42013434201198047
0.6837209302325581,0.807185628742515,0.4199152465911194
0.6837209302325581,0.8083832335329342,0.41973177686226604
0.686046511627907,0.8083832335329342,0.41968337370755393
0.686046511627907,0.8089820359281437,0.4196227673252647
0.6906976744186046,0.8089820359281437,0.41909214561117847
0.6906976744186046,0.8101796407185629,0.41897880474631594
0.6930232558139535,0.8101796407185629,0.4189543103441073
0.6930232558139535,0.8107784431137725,0.41844334435466535
0.6976744186046512,0.8107784431137725,0.4183408518829423
0.6976744186046512,0.8131736526946107,0.4177663982861998
0.7023255813953488,0.8131736526946107,0.41761557388838905
0.7023255813953488,0.8143712574850299,0.4175122453888476
0.7046511627906977,0.8143712574850299,0.41721168896236593
0.7046511627906977,0.8149700598802395,0.41720396918220193
0.7069767441860465,0.8149700598802395,0.4169848611925995
0.7069767441860465,0.8167664670658683,0.41628274995215053
0.7116279069767442,0.8167664670658683,0.4158002177950021
0.7116279069767442,0.8179640718562874,0.4154247175261792
0.7162790697674418,0.8179640718562874,0.4151605541207946
0.7162790697674418,0.8191616766467066,0.41509942091477864
0.7186046511627907,0.8191616766467066,0.4149385437357342
0.7186046511627907,0.8239520958083832,0.4131237641612648
0.7209302325581395,0.8239520958083832,0.41286146079899333
0.7209302325581395,0.8245508982035928,0.4127905769515538
0.7232558139534884,0.8245508982035928,0.41228862533443816
0.7232558139534884,0.8251497005988024,0.4121971660811048
0.7255813953488373,0.8251497005988024,0.41197320691787187
0.7255813953488373,0.8257485029940119,0.41185217490295134
0.7302325581395349,0.8257485029940119,0.4116162386533686
0.7302325581395349,0.8263473053892215,0.4116123492234491
0.7348837209302326,0.8263473053892215,0.41155730324883133
0.7348837209302326,0.8275449101796407,0.41133031947829013
0.7372093023255814,0.8275449101796407,0.4112978717288672
0.7372093023255814,0.829940119760479,0.4107054103812492
0.7395348837209302,0.829940119760479,0.4106946422882167
0.7395348837209302,0.8323353293413174,0.410516846849818
0.7418604651162791,0.8323353293413174,0.4105154317304522
0.7418604651162791,0.8359281437125748,0.40947186121998885
